#EntrezID	Name	Score
7040	TGFB1	1.000000
5291	PIK3CB	1.000000
5829	PXN	1.000000
6548	SLC9A1	1.000000
4283	CXCL9	1.000000
5792	PTPRF	1.000000
2335	FN1	1.000000
27154	BRPF3	1.000000
80310	PDGFD	1.000000
123	PLIN2	1.000000
5175	PECAM1	1.000000
5609	MAP2K7	1.000000
5335	PLCG1	1.000000
6402	SELL	1.000000
59339	PLEKHA2	1.000000
1499	CTNNB1	1.000000
6251	RSU1	1.000000
942	CD86	1.000000
6900	CNTN2	1.000000
8174	MADCAM1	1.000000
6696	SPP1	1.000000
10093	ARPC4	1.000000
5337	PLD1	1.000000
55970	GNG12	1.000000
5590	PRKCZ	1.000000
3682	ITGAE	1.000000
6237	RRAS	1.000000
5578	PRKCA	1.000000
10297	APC2	1.000000
947	CD34	1.000000
10736	SIX2	1.000000
2247	FGF2	1.000000
10435	CDC42EP2	1.000000
22844	FRMPD1	1.000000
2037	EPB41L2	1.000000
9771	RAPGEF5	1.000000
10672	GNA13	1.000000
23533	PIK3R5	1.000000
929	CD14	1.000000
815	CAMK2A	1.000000
26999	CYFIP2	1.000000
3133	HLA-E	1.000000
4690	NCK1	1.000000
3984	LIMK1	1.000000
965	CD58	1.000000
9378	NRXN1	1.000000
3385	ICAM3	1.000000
7059	THBS3	1.000000
5499	PPP1CA	1.000000
3107	HLA-C	1.000000
2318	FLNC	1.000000
23624	CBLC	1.000000
9542	NRG2	1.000000
10715	CERS1	1.000000
5879	RAC1	1.000000
84900	RNFT2	1.000000
5228	PGF	1.000000
3611	ILK	1.000000
25759	SHC2	1.000000
6777	STAT5B	1.000000
3914	LAMB3	1.000000
7424	VEGFC	1.000000
2035	EPB41	1.000000
4099	MAG	1.000000
7077	TIMP2	1.000000
3645	INSRR	1.000000
9019	MPZL1	1.000000
5880	RAC2	1.000000
5058	PAK1	1.000000
5649	RELN	1.000000
5518	PPP2R1A	1.000000
79946	C10orf95	1.000000
5588	PRKCQ	1.000000
3915	LAMC1	1.000000
10787	NCKAP1	1.000000
27173	SLC39A1	1.000000
9475	ROCK2	1.000000
26050	SLITRK5	1.000000
5329	PLAUR	1.000000
7114	TMSB4X	1.000000
2734	GLG1	1.000000
8993	PGLYRP1	1.000000
54	ACP5	1.000000
83700	JAM3	1.000000
5296	PIK3R2	1.000000
4685	NCAM2	1.000000
823	CAPN1	1.000000
4340	MOG	1.000000
5584	PRKCI	1.000000
53826	FXYD6	1.000000
8394	PIP5K1A	1.000000
5797	PTPRM	1.000000
6655	SOS2	1.000000
3135	HLA-G	1.000000
51761	ATP8A2	1.000000
2017	CTTN	1.000000
84641	MFSD14B	1.000000
2549	GAB1	1.000000
8573	CASK	1.000000
2065	ERBB3	1.000000
3384	ICAM2	1.000000
1013	CDH15	1.000000
5788	PTPRC	1.000000
8549	LGR5	1.000000
7143	TNR	1.000000
10636	RGS14	1.000000
5595	MAPK3	1.000000
1241	LTB4R	1.000000
5817	PVR	1.000000
7409	VAV1	1.000000
23457	ABCB9	1.000000
5599	MAPK8	1.000000
50848	F11R	1.000000
5728	PTEN	1.000000
7430	EZR	1.000000
10552	ARPC1A	1.000000
7431	VIM	1.000000
93408	MYL10	1.000000
9071	CLDN10	1.000000
1460	CSNK2B	1.000000
9258	MFHAS1	1.000000
3996	LLGL1	1.000000
816	CAMK2B	1.000000
1072	CFL1	1.000000
3911	LAMA5	1.000000
6776	STAT5A	1.000000
7423	VEGFB	1.000000
90273	CEACAM21	1.000000
9056	SLC7A7	1.000000
51523	CXXC5	1.000000
3678	ITGA5	1.000000
50619	DEF6	1.000000
1019	CDK4	1.000000
8506	CNTNAP1	1.000000
6403	SELP	1.000000
2191	FAP	1.000000
3691	ITGB4	1.000000
11272	PRR4	1.000000
7791	ZYX	1.000000
4336	MOBP	1.000000
387	RHOA	1.000000
2185	PTK2B	1.000000
3985	LIMK2	1.000000
3134	HLA-F	1.000000
3383	ICAM1	1.000000
4318	MMP9	1.000000
84612	PARD6B	1.000000
1114	CHGB	1.000000
5906	RAP1A	1.000000
23114	NFASC	1.000000
6614	SIGLEC1	1.000000
54413	NLGN3	1.000000
388	RHOB	1.000000
8744	TNFSF9	1.000000
5604	MAP2K1	1.000000
1435	CSF1	1.000000
9726	ZNF646	1.000000
58494	JAM2	1.000000
23705	CADM1	1.000000
4342	MOS	1.000000
3683	ITGAL	1.000000
7074	TIAM1	1.000000
3918	LAMC2	1.000000
56156	TEX13B	1.000000
817	CAMK2D	1.000000
2909	ARHGAP35	1.000000
324	APC	1.000000
147991	DPY19L3	1.000000
4301	AFDN	1.000000
3105	HLA-A	1.000000
4267	CD99	1.000000
8936	WASF1	1.000000
941	CD80	1.000000
1003	CDH5	1.000000
23308	ICOSLG	1.000000
2475	MTOR	1.000000
60	ACTB	1.000000
5516	PPP2CB	1.000000
50515	CHST11	1.000000
5295	PIK3R1	1.000000
1284	COL4A2	1.000000
3688	ITGB1	1.000000
1978	EIF4EBP1	1.000000
260425	MAGI3	1.000000
26047	CNTNAP2	1.000000
5753	PTK6	1.000000
5921	RASA1	1.000000
81873	ARPC5L	1.000000
1399	CRKL	1.000000
389	RHOC	1.000000
64398	MPP5	1.000000
1101	CHAD	1.000000
5747	PTK2	1.000000
27128	CYTH4	1.000000
3109	HLA-DMB	1.000000
9564	BCAR1	1.000000
26578	OSTF1	1.000000
1000	CDH2	1.000000
3655	ITGA6	1.000000
22871	NLGN1	1.000000
10000	AKT3	1.000000
10071	MUC12	1.000000
56140	PCDHA8	1.000000
54434	SSH1	1.000000
56288	PARD3	1.000000
5819	NECTIN2	1.000000
4659	PPP1R12A	1.000000
10092	ARPC5	1.000000
4478	MSN	1.000000
666	BOK	1.000000
3897	L1CAM	1.000000
1073	CFL2	1.000000
6416	MAP2K4	1.000000
824	CAPN2	1.000000
5159	PDGFRB	1.000000
3912	LAMB1	1.000000
1459	CSNK2A2	1.000000
1027	CDKN1B	1.000000
23191	CYFIP1	1.000000
7057	THBS1	1.000000
8531	YBX3	1.000000
923	CD6	1.000000
214	ALCAM	1.000000
10788	IQGAP2	1.000000
6199	RPS6KB2	1.000000
1308	COL17A1	1.000000
9074	CLDN6	1.000000
958	CD40	1.000000
10109	ARPC2	1.000000
6242	RTKN	1.000000
1793	DOCK1	1.000000
1288	COL4A6	1.000000
9644	SH3PXD2A	1.000000
6840	SVIL	1.000000
84552	PARD6G	1.000000
7122	CLDN5	1.000000
9414	TJP2	1.000000
998	CDC42	1.000000
382	ARF6	1.000000
126119	JOSD2	1.000000
56034	PDGFC	1.000000
5515	PPP2CA	1.000000
3673	ITGA2	1.000000
10298	PAK4	1.000000
10152	ABI2	1.000000
6464	SHC1	1.000000
3909	LAMA3	1.000000
1398	CRK	1.000000
3479	IGF1	1.000000
1364	CLDN4	1.000000
9863	MAGI2	1.000000
8516	ITGA8	1.000000
23396	PIP5K1C	1.000000
396	ARHGDIA	1.000000
7597	ZBTB25	1.000000
79650	USB1	1.000000
4628	MYH10	1.000000
5290	PIK3CA	1.000000
51208	CLDN18	1.000000
7422	VEGFA	1.000000
8503	PIK3R3	1.000000
8395	PIP5K1B	1.000000
65268	WNK2	1.000000
56147	PCDHA1	1.000000
2002	ELK1	1.000000
57144	PAK5	1.000000
53358	SHC3	1.000000
55742	PARVA	1.000000
3675	ITGA3	1.000000
1495	CTNNA1	1.000000
28964	GIT1	1.000000
2534	FYN	1.000000
6714	SRC	1.000000
9369	NRXN3	1.000000
5579	PRKCB	1.000000
8826	IQGAP1	1.000000
2768	GNA12	1.000000
10627	MYL12A	1.000000
3480	IGF1R	1.000000
3693	ITGB5	1.000000
10398	MYL9	1.000000
3111	HLA-DOA	1.000000
3690	ITGB3	1.000000
10458	BAIAP2	1.000000
3106	HLA-B	1.000000
925	CD8A	1.000000
2260	FGFR1	1.000000
7094	TLN1	1.000000
926	CD8B	1.000000
3725	JUN	1.000000
3059	HCLS1	1.000000
2036	EPB41L1	1.000000
3687	ITGAX	1.000000
26266	SLC13A4	1.000000
54961	SSH3	1.000000
3108	HLA-DMA	1.000000
10096	ACTR3	1.000000
7058	THBS2	1.000000
7082	TJP1	1.000000
3126	HLA-DRB4	1.000000
6093	ROCK1	1.000000
5894	RAF1	1.000000
5605	MAP2K2	1.000000
8440	NCK2	1.000000
23136	EPB41L3	1.000000
9379	NRXN2	1.000000
3265	HRAS	1.000000
4684	NCAM1	1.000000
54896	PQLC2	1.000000
2066	ERBB4	1.000000
122953	JDP2	1.000000
5522	PPP2R2C	1.000000
5501	PPP1CC	1.000000
